         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
2013-Sep-20 09:11:45         4171697.20011        872117.04643       4730020.44194       11.80795       48.17155      539.16679          -4.16050           5.72740          14.57613          -2.34754           2.13133           5.58060                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171697.12070        872116.79851       4730020.87803       11.80795       48.17155      539.40607          -4.38692           6.11395          14.81541          -2.57396           2.51788           5.81988                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171694.73166        872116.52792       4730018.25628       11.80795       48.17155      535.85601          -4.16292           6.14927          11.26535          -2.34996           2.55320           2.26982                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171690.49338        872113.93585       4730014.10998       11.80793       48.17156      529.64597          -5.83284           6.87063           5.05531          -4.01988           3.27457          -3.94022                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171690.57820        872114.69383       4730015.26692       11.80794       48.17156      530.66687          -5.10826           7.46475           6.07621          -3.29530           3.86869          -2.91932                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171690.23836        872115.37738       4730013.71589       11.80795       48.17156      529.38257          -4.36963           6.57401           4.79191          -2.55667           2.97795          -4.20362                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171692.10423        872115.81241       4730015.94300       11.80795       48.17156      532.31948          -4.32562           6.63202           7.72882          -2.51266           3.03596          -1.26671                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171695.46646        872116.88487       4730018.42845       11.80795       48.17155      536.51269          -3.96388           5.67372          11.92203          -2.15092           2.07765           2.92650                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171697.54324        872117.66769       4730020.00643       11.80796       48.17154      539.15105          -3.62260           5.09196          14.56039          -1.80964           1.49589           5.56486                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171695.03344        872117.76110       4730017.28683       11.80797       48.17154      535.49892          -3.01758           5.09458          10.90826          -1.20462           1.49852           1.91273                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171689.54412        872116.02111       4730011.78724       11.80796       48.17155      527.58010          -3.59746           5.69599           2.98944          -1.78450           2.09993          -6.00609                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171689.48613        872115.32541       4730010.69518       11.80795       48.17154      526.63356          -4.26656           5.11606           2.04291          -2.45361           1.52000          -6.95263                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171693.23548        872117.08600       4730014.57851       11.80796       48.17154      532.21501          -3.31048           4.70273           7.62435          -1.49752           1.10667          -1.37118                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171691.70133        872117.74483       4730013.08448       11.80797       48.17154      530.19018          -2.35165           4.72487           5.59952          -0.53869           1.12881          -3.39601                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171691.47294        872118.64957       4730012.90322       11.80799       48.17154      530.02949          -1.41931           4.63262           5.43883           0.39364           1.03656          -3.55670                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171695.69404        872119.79656       4730016.92255       11.80799       48.17153      535.93649          -1.16038           4.05945          11.34583           0.65258           0.46339           2.35030                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171693.37434        872119.48021       4730016.03558       11.80799       48.17154      533.71813          -0.99534           5.20810           9.12747           0.81762           1.61204           0.13194                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171689.11622        872116.91119       4730012.31483       11.80797       48.17155      527.81537          -2.63865           6.22423           3.22472          -0.82569           2.62817          -5.77082                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171691.05673        872116.23852       4730012.20286       11.80796       48.17154      528.90688          -3.69418           4.83675           4.31623          -1.88122           1.24069          -4.67930                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171687.08951        872113.62082       4730006.48254       11.80793       48.17154      521.69741          -5.44466           4.31460          -2.89324          -3.63170           0.71854         -11.88878                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171690.26826        872114.92558       4730010.28529       11.80794       48.17154      526.78414          -4.81799           4.33322           2.19348          -3.00503           0.73716          -6.80205                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171693.27401        872116.30711       4730014.21569       11.80795       48.17154      531.86351          -4.08076           4.55143           7.27285          -2.26781           0.95537          -1.72268                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171692.45740        872117.10685       4730011.34158       11.80796       48.17153      529.29794          -3.13085           3.10835           4.70729          -1.31789          -0.48771          -4.28824                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171696.82856        872118.37766       4730015.96814       11.80797       48.17152      535.77228          -2.78141           2.81182          11.18163          -0.96845          -0.78424           2.18610                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171695.06796        872117.24465       4730014.73665       11.80796       48.17153      533.55072          -3.53016           3.44744           8.96007          -1.71720          -0.14863          -0.03546                 7                 3                 4              2.38
2013-Sep-20 09:11:46         4171693.40375        872117.89376       4730013.65089       11.80797       48.17153      531.74387          -2.55424           3.83820           7.15322          -0.74128           0.24214          -1.84231                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171690.98939        872116.75487       4730013.46748       11.80796       48.17155      529.87572          -3.17497           5.65052           5.28506          -1.36201           2.05445          -3.71047                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171693.70057        872118.08841       4730015.47165       11.80797       48.17154      533.32093          -2.42445           4.80629           8.73028          -0.61149           1.21023          -0.26526                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171694.65632        872118.68334       4730016.61781       11.80798       48.17154      534.88008          -2.03768           4.78286          10.28942          -0.22472           1.18679           1.29389                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171695.13273        872119.09675       4730017.61723       11.80798       48.17154      535.99221          -1.73051           5.03885          11.40156           0.08245           1.44279           2.40602                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171695.76351        872119.75086       4730017.44981       11.80799       48.17154      536.36849          -1.21932           4.36739          11.77784           0.59364           0.77132           2.78231                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171688.74263        872115.93827       4730010.16230       11.80796       48.17154      525.83478          -3.51453           5.20953           1.24412          -1.70158           1.61347          -7.75141                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171692.87624        872116.89737       4730013.33047       11.80796       48.17154      531.02479          -3.42160           4.16119           6.43414          -1.60864           0.56513          -2.56140                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171694.70101        872116.03797       4730013.68317       11.80794       48.17153      532.36151          -4.63622           3.19651           7.77086          -2.82326          -0.39955          -1.22467                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171693.80431        872117.50124       4730014.65832       11.80797       48.17154      532.70248          -3.02043           4.27775           8.11182          -1.20747           0.68169          -0.88371                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171695.18654        872118.38732       4730016.21216       11.80797       48.17154      534.88354          -2.43594           4.17073          10.29289          -0.62298           0.57466           1.29735                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171693.64297        872117.00661       4730016.10385       11.80796       48.17155      533.60678          -3.47157           5.43488           9.01612          -1.65861           1.83882           0.02059                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171697.91174        872119.55583       4730020.38997       11.80798       48.17154      539.93507          -1.84982           4.79106          15.34441          -0.03686           1.19499           6.34888                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171695.89818        872117.83302       4730017.46794       11.80796       48.17154      536.20819          -3.12414           4.57369          11.61753          -1.31118           0.97762           2.62200                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171692.66435        872117.87699       4730015.50583       11.80797       48.17155      532.64111          -2.41935           5.61712           8.05046          -0.60639           2.02106          -0.94508                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171690.61610        872116.25976       4730012.31716       11.80796       48.17154      528.70731          -3.58322           5.23113           4.11665          -1.77027           1.63507          -4.87888                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171691.78895        872116.15843       4730015.51246       11.80795       48.17156      531.84007          -3.92240           6.52208           7.24941          -2.10945           2.92602          -1.74612                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171689.92838        872115.73951       4730011.57532       11.80795       48.17155      527.63460          -3.95173           5.31733           3.04394          -2.13877           1.72127          -5.95159                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171689.76279        872114.81080       4730012.01678       11.80794       48.17155      527.72872          -4.82690           5.87412           3.13806          -3.01395           2.27806          -5.85747                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171693.97631        872117.04790       4730016.44802       11.80796       48.17155      534.08648          -3.49937           5.41498           9.49582          -1.68641           1.81892           0.50029                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171693.08580        872117.06716       4730016.84567       11.80796       48.17155      533.80409          -3.29828           6.32675           9.21343          -1.48533           2.73069           0.21790                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171694.63630        872118.22336       4730017.54640       11.80797       48.17155      535.49617          -2.48384           5.48688          10.90551          -0.67088           1.89082           1.90998                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171694.59244        872117.66422       4730017.34097       11.80796       48.17155      535.23817          -3.02217           5.46712          10.64751          -1.20921           1.87106           1.65198                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171692.89093        872116.27044       4730016.17331       11.80795       48.17155      533.06715          -4.03827           6.14197           8.47649          -2.22531           2.54591          -0.51904                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171689.08251        872116.36285       4730013.17182       11.80796       48.17156      528.35712          -3.16849           6.90395           3.76646          -1.35553           3.30789          -5.22907                 7                 3                 4              2.38
2013-Sep-20 09:11:47         4171689.00221        872116.96672       4730012.74135       11.80797       48.17156      528.06635          -2.56096           6.58336           3.47569          -0.74800           2.98730          -5.51984                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171690.27934        872118.28668       4730014.53656       11.80799       48.17156      530.41787          -1.53028           6.64781           5.82721           0.28267           3.05175          -3.16832                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171689.61503        872117.12584       4730012.29829       11.80797       48.17155      528.15796          -2.53062           5.81664           3.56730          -0.71766           2.22058          -5.42823                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171697.69484        872121.83809       4730013.51198       11.80801       48.17150      534.97984           0.42852           0.01431          10.38918           2.24148          -3.58175           1.39365                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171699.41323        872123.69735       4730016.94187       11.80803       48.17150      538.91109           1.89680           0.76485          14.32043           3.70976          -2.83121           5.32490                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171697.23671        872121.16590       4730014.83677       11.80800       48.17151      535.57620          -0.13569           1.33446          10.98554           1.67727          -2.26160           1.99001                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171696.11857        872121.32280       4730013.75751       11.80801       48.17151      534.06349           0.24669           1.40631           9.47284           2.05965          -2.18975           0.47730                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171693.93048        872120.74206       4730009.50335       11.80801       48.17150      529.38591           0.12600           0.25369           4.79526           1.93896          -3.34237          -4.20028                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171691.22392        872118.98947       4730008.27636       11.80799       48.17151      526.46563          -1.03566           1.67674           1.87498           0.77730          -1.91931          -7.12055                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171692.62390        872118.99280       4730010.34910       11.80799       48.17152      528.92448          -1.31888           2.03744           4.33382           0.49408          -1.55862          -4.66171                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171695.67185        872120.23092       4730011.82413       11.80800       48.17150      532.18222          -0.73067           0.60925           7.59157           1.08229          -2.98681          -1.40397                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171697.26857        872121.23280       4730013.48790       11.80800       48.17150      534.60103          -0.07672           0.40145          10.01037           1.73624          -3.19461           1.01484                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171696.38356        872119.30156       4730013.56797       11.80798       48.17151      533.81941          -1.78600           1.39483           9.22876           0.02696          -2.20123           0.23322                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171696.99760        872119.95043       4730012.74478       11.80799       48.17150      533.69540          -1.27651           0.29904           9.10474           0.53645          -3.29702           0.10921                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171699.47353        872121.03693       4730016.38304       11.80800       48.17150      538.17097          -0.71966           0.75385          13.58031           1.09330          -2.84222           4.58478                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171700.83789        872121.89492       4730016.81861       11.80800       48.17150      539.50327          -0.15902          -0.08163          14.91261           1.65394          -3.67769           5.91708                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171700.21047        872121.18047       4730016.26686       11.80800       48.17150      538.58505          -0.72996           0.11698          13.99440           1.08300          -3.47909           4.99886                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171698.07341        872122.61021       4730017.05131       11.80802       48.17152      537.96965           1.10684           1.98084          13.37900           2.91980          -1.61522           4.38346                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171695.61837        872120.94942       4730015.36464       11.80801       48.17152      534.88356          -0.01643           2.89988          10.29290           1.79653          -0.69618           1.29737                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171696.03979        872122.28542       4730016.25204       11.80802       48.17152      536.00223           1.20507           2.98060          11.41157           3.01803          -0.61547           2.41604                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171698.28626        872123.80253       4730016.93000       11.80804       48.17151      538.18092           2.23037           1.56288          13.59026           4.04333          -2.03318           4.59473                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171698.84194        872122.23112       4730016.23664       11.80801       48.17151      537.81256           0.57850           0.93479          13.22190           2.39146          -2.66127           4.22637                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171697.44208        872121.25846       4730015.52416       11.80800       48.17151      536.23510          -0.08712           1.62898          11.64445           1.72584          -1.96709           2.64891                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171693.20144        872117.82225       4730012.34069       11.80797       48.17153      530.62577          -2.58284           3.12288           6.03511          -0.76989          -0.47318          -2.96042                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171694.69339        872117.78625       4730012.08336       11.80797       48.17151      531.40304          -2.92337           1.86857           6.81238          -1.11041          -1.72749          -2.18315                 7                 3                 4              2.38
2013-Sep-20 09:11:48         4171692.48650        872117.23476       4730009.59715       11.80797       48.17151      528.03455          -3.01159           1.90425           3.44390          -1.19863          -1.69181          -5.55163                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171694.63009        872117.83856       4730013.18767       11.80797       48.17152      532.19173          -2.85922           2.64323           7.60107          -1.04626          -0.95283          -1.39446                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171695.74003        872117.84020       4730015.05488       11.80796       48.17153      534.30784          -3.08475           3.07867           9.71719          -1.27179          -0.51740           0.72165                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171696.17236        872118.73918       4730015.00220       11.80797       48.17152      534.67350          -2.29326           2.59113          10.08284          -0.48030          -1.00494           1.08731                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171695.14836        872118.29528       4730015.81412       11.80797       48.17153      534.54946          -2.51822           3.94717           9.95880          -0.70526           0.35110           0.96327                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171697.09466        872120.86564       4730017.06207       11.80800       48.17152      537.10067          -0.40054           2.96791          12.51001           1.41243          -0.62815           3.51448                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171694.39566        872119.69092       4730013.92643       11.80799       48.17152      532.84197          -0.99809           3.02444           8.25131           0.81487          -0.57162          -0.74422                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171695.22683        872120.00869       4730014.99482       11.80799       48.17153      534.22401          -0.85713           3.08227           9.63336           0.95583          -0.51379           0.63783                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171698.17039        872119.79034       4730016.98170       11.80798       48.17152      537.59625          -1.67321           2.29366          13.00560           0.13975          -1.30240           4.01006                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171700.00517        872121.16161       4730019.98118       11.80800       48.17152      541.21617          -0.70641           2.74668          16.62552           1.10655          -0.84938           7.62998                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171696.70779        872119.77758       4730015.76720       11.80799       48.17152      535.73477          -1.38640           2.55244          11.14411           0.42656          -1.04362           2.14858                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171696.66262        872119.97368       4730016.26361       11.80799       48.17152      536.10194          -1.18520           2.88654          11.51129           0.62776          -0.70952           2.51575                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171694.37549        872117.67545       4730012.91449       11.80797       48.17152      531.79970          -2.96678           2.67161           7.20905          -1.15382          -0.92445          -1.78648                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171692.78864        872120.42133       4730012.62848       11.80801       48.17153      530.92544           0.04571           3.21959           6.33478           1.85867          -0.37647          -2.66075                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171691.67008        872119.95033       4730012.44513       11.80800       48.17153      529.99435          -0.18642           3.98498           5.40370           1.62654           0.38893          -3.59184                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171693.85862        872119.59939       4730014.13942       11.80799       48.17153      532.63761          -0.97779           3.57215           8.04695           0.83517          -0.02391          -0.94858                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171693.43125        872119.70259       4730014.30431       11.80800       48.17153      532.49557          -0.78931           3.97809           7.90492           1.02365           0.38203          -1.09061                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171692.15580        872118.33429       4730011.81589       11.80798       48.17153      529.62201          -1.86766           3.45748           5.03135          -0.05470          -0.13858          -3.96418                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171693.77406        872119.05065       4730014.29676       11.80799       48.17153      532.62477          -1.49761           3.82243           8.03411           0.31535           0.22637          -0.96142                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171693.03195        872117.05363       4730012.14337       11.80796       48.17153      530.26319          -3.30051           3.23211           5.67254          -1.48755          -0.36395          -3.32300                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171697.31607        872120.67877       4730017.74234       11.80800       48.17153      537.72659          -0.62876           3.28858          13.13594           1.18420          -0.30748           4.14040                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171694.36044        872119.19236       4730013.68970       11.80799       48.17152      532.57454          -1.47889           2.96828           7.98388           0.33407          -0.62778          -1.01165                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171692.59801        872115.73907       4730012.36764       11.80795       48.17153      529.96764          -4.49845           3.89863           5.37699          -2.68550           0.30257          -3.61855                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171689.94758        872115.41950       4730009.77543       11.80795       48.17154      526.26228          -4.26890           4.15177           1.67163          -2.45594           0.55571          -7.32391                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171693.74943        872117.74347       4730013.76650       11.80797       48.17153      532.03517          -2.77209           3.68609           7.44451          -0.95913           0.09002          -1.55102                 7                 3                 4              2.38
2013-Sep-20 09:11:49         4171693.95887        872116.76591       4730014.97435       11.80795       48.17154      532.93851          -3.77182           4.48790           8.34785          -1.95886           0.89184          -0.64768                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171697.75983        872117.97296       4730016.75180       11.80796       48.17152      536.90892          -3.36812           2.71690          12.31827          -1.55516          -0.87916           3.32274                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171700.12216        872119.45928       4730020.01987       11.80797       48.17152      541.08905          -2.39666           2.94673          16.49840          -0.58370          -0.64933           7.50286                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171696.75390        872120.02024       4730016.38795       11.80799       48.17152      536.26053          -1.15831           2.89578          11.66987           0.65465          -0.70028           2.67434                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171696.62038        872120.59208       4730017.36975       11.80800       48.17153      536.98299          -0.57125           3.56074          12.39234           1.24171          -0.03532           3.39681                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171696.76241        872119.51678       4730017.25801       11.80798       48.17153      536.84570          -1.65286           3.54659          12.25505           0.16010          -0.04947           3.25951                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171695.56478        872119.08565       4730016.07613       11.80798       48.17153      535.12439          -1.82979           3.69765          10.53373          -0.01683           0.10159           1.53820                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171698.53396        872119.98790       4730018.83850       11.80798       48.17153      539.24414          -1.55422           3.23665          14.65348           0.25874          -0.35941           5.65795                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171695.87045        872116.53449       4730013.98515       11.80795       48.17152      533.41769          -4.38952           2.46923           8.82703          -2.57656          -1.12683          -0.16850                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171697.97419        872117.72189       4730017.39427       11.80796       48.17152      537.49332          -3.65773           3.02731          12.90267          -1.84477          -0.56876           3.90713                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171695.07700        872116.24279       4730014.04631       11.80794       48.17153      532.90550          -4.51267           3.13321           8.31484          -2.69972          -0.46285          -0.68069                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171690.26871        872114.89262       4730008.97535       11.80794       48.17153      525.80384          -4.85034           3.46430           1.21318          -3.03738          -0.13176          -7.78235                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171692.75955        872114.89066       4730013.60601       11.80793       48.17154      530.88007          -5.36197           4.73605           6.28942          -3.54901           1.13999          -2.70612                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171691.95948        872114.55133       4730013.66356       11.80793       48.17155      530.35437          -5.53039           5.40972           5.76372          -3.71744           1.81366          -3.23182                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171695.09852        872116.36994       4730016.05607       11.80795       48.17154      534.43446          -4.39263           4.43844           9.84380          -2.57967           0.84238           0.84827                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171695.34463        872117.88389       4730016.13615       11.80797       48.17153      534.86140          -2.96107           4.08150          10.27074          -1.14811           0.48543           1.27521                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171697.40948        872116.71951       4730016.92576       11.80794       48.17153      536.63879          -4.52335           3.27958          12.04813          -2.71039          -0.31648           3.05260                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171694.45550        872115.82908       4730014.01599       11.80794       48.17153      532.42074          -4.79045           3.62939           7.83009          -2.97749           0.03332          -1.16545                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171692.99165        872115.24509       4730014.73675       11.80794       48.17155      531.92252          -5.06254           5.26681           7.33186          -3.24958           1.67075          -1.66367                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171691.74799        872114.79843       4730012.34905       11.80794       48.17154      529.27054          -5.24525           4.64965           4.67988          -3.43229           1.05359          -4.31565                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171693.02877        872116.02999       4730016.51231       11.80795       48.17155      533.37692          -4.30184           6.30418           8.78626          -2.48888           2.70812          -0.20927                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171694.68827        872114.31880       4730015.55856       11.80792       48.17154      533.51602          -6.31641           4.71864           8.92536          -4.50345           1.12257          -0.07017                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171693.77761        872115.95720       4730015.67837       11.80794       48.17154      533.23442          -4.52632           5.21293           8.64376          -2.71336           1.61687          -0.35177                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171694.19630        872116.39989       4730015.12616       11.80795       48.17154      533.15667          -4.17868           4.47178           8.56601          -2.36572           0.87572          -0.42952                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171696.24240        872117.91645       4730019.78765       11.80796       48.17155      538.17280          -3.11291           5.85692          13.58214          -1.29995           2.26085           4.58661                 7                 3                 4              2.38
2013-Sep-20 09:11:50         4171694.55237        872117.87145       4730016.31592       11.80797       48.17154      534.47647          -2.81112           4.78114           9.88582          -0.99816           1.18508           0.89029                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171698.37532        872118.47241       4730019.27226       11.80797       48.17153      539.25698          -3.00518           3.87273          14.66632          -1.19222           0.27666           5.67079                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171695.64513        872116.77343       4730017.51389       11.80795       48.17154      535.93263          -4.10953           4.95047          11.34198          -2.29657           1.35441           2.34645                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171697.24627        872118.24946       4730017.71783       11.80797       48.17153      537.33124          -2.99237           3.69357          12.74059          -1.17941           0.09751           3.74506                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171694.97997        872117.37612       4730016.79286       11.80796       48.17154      535.04340          -3.38347           4.86285          10.45274          -1.57051           1.26679           1.45721                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171697.09886        872117.20407       4730018.29927       11.80795       48.17154      537.52560          -3.98547           4.34826          12.93495          -2.17251           0.75219           3.93941                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171696.40555        872118.35142       4730018.90254       11.80797       48.17154      537.67912          -2.72053           5.08132          13.08847          -0.90757           1.48525           4.09293                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171696.82261        872116.98598       4730016.79506       11.80795       48.17153      536.19465          -4.14242           3.57984          11.60400          -2.32946          -0.01623           2.60847                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171695.04422        872116.60407       4730017.14060       11.80795       48.17154      535.23910          -4.15233           5.16563          10.64844          -2.33937           1.56957           1.65291                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171696.83739        872117.80959       4730018.86994       11.80796       48.17154      537.86279          -3.33927           4.82721          13.27213          -1.52631           1.23115           4.27660                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171696.88781        872118.11252       4730019.84086       11.80796       48.17155      538.66052          -3.05306           5.39176          14.06986          -1.24010           1.79569           5.07433                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171698.31688        872119.10025       4730020.39935       11.80797       48.17154      540.14435          -2.37867           4.57128          15.55370          -0.56571           0.97521           6.55816                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171695.78621        872118.04903       4730016.47168       11.80797       48.17153      535.42222          -2.88978           3.95801          10.83156          -1.07682           0.36194           1.83603                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171692.38286        872118.07919       4730014.09759       11.80798       48.17154      531.43561          -2.16383           4.85244           6.84496          -0.35087           1.25638          -2.15058                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171692.35887        872118.42735       4730013.38822       11.80798       48.17154      530.93888          -1.81813           4.34377           6.34822          -0.00517           0.74771          -2.64731                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171692.60829        872118.53458       4730015.06669       11.80798       48.17155      532.36704          -1.76420           5.26488           7.77639           0.04875           1.66881          -1.21914                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171693.86023        872119.67146       4730015.99694       11.80799       48.17154      534.03262          -0.90757           4.79877           9.44196           0.90539           1.20271           0.44643                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171693.24262        872118.83673       4730016.25767       11.80798       48.17155      533.70981          -1.59826           5.55040           9.11915           0.21470           1.95434           0.12362                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171689.72170        872117.48003       4730010.70157       11.80798       48.17154      527.08614          -2.20574           4.61997           2.49548          -0.39279           1.02391          -6.50005                 7                 3                 4              2.38
2013-Sep-20 09:11:51         4171692.52581        872118.33884       4730014.59485       11.80798       48.17154      531.93489          -1.93892           5.04021           7.34423          -0.12596           1.44415          -1.65130                 7                 3                 4              2.38
